condition_id,trial_id,n_anchors,gauge,dof,sigma_r_mm,sigma_deploy_mm,sigma_v_mm,rmse_anchor_abs_mm,rmse_anchor_abs_h_mm,rmse_anchor_abs_v_mm,rmse_anchor_shape_mm,rmse_anchor_shape_h_mm,rmse_anchor_shape_v_mm,converged,rigidity_ok,iterations,rigidity_min_singular,rigidity_cond,rms_residual_mm,compute_time_s,r_max_mm,known_z_max_mm,height_pattern,unknown_z_std_mm
0,34,8,known,3,100.0,300.0,150.0,1722.7707120179268,99.99005745528034,1719.866539763142,1327.1000197227715,64.14653052232661,1325.5488240612374,1.0,1.0,33.0,1038.301821392222,242.70551531070623,74.60019880407499,0.022243699990212917,150000.0,1500.0,,0.0
0,35,8,known,3,100.0,300.0,150.0,4102.528867300602,204.8453580788032,4097.411559302815,1344.468246083081,59.04256495501999,1343.1711879910351,1.0,1.0,38.0,2444.8199111542094,103.00740161152821,62.120095226690225,0.03931140003260225,150000.0,1500.0,,0.0
0,36,8,known,3,100.0,300.0,150.0,3541.4631779921665,158.07780788675345,3537.933414823984,1377.1871883720687,52.25273143361623,1376.1955543722304,1.0,1.0,51.0,2120.1602221726907,118.94834006834333,67.53183064201862,0.04340460000094026,150000.0,1500.0,,0.0
0,37,8,known,3,100.0,300.0,150.0,4221.45116264774,197.22032403201356,4216.841716546716,901.4500910983128,49.19777486786991,900.1065746283641,1.0,1.0,73.0,2450.035826229955,103.0516436762733,94.97549840057786,0.08456260000821203,150000.0,1500.0,,0.0
0,38,8,known,3,100.0,300.0,150.0,1588.4108812593115,90.48708693305353,1585.8313954520363,1334.3296891265377,76.30829552086807,1332.145924183692,1.0,1.0,28.0,923.4657715145396,273.6454016889577,70.56785219851112,0.022085400065407157,150000.0,1500.0,,0.0
0,39,8,known,3,100.0,300.0,150.0,1005.2421768767048,60.82538803506781,1003.4002722454284,837.5704788575481,44.46445291233786,836.3893946487299,1.0,1.0,43.0,562.261667196034,450.51938299647895,78.65431305585456,0.03896040003746748,150000.0,1500.0,,0.0
0,40,8,known,3,100.0,300.0,150.0,1145.5193334884352,78.7378445097728,1142.8100871263537,788.8222981167328,63.63850698553206,786.2510784951687,1.0,1.0,68.0,655.4757634125755,384.12262553719256,74.53822669148104,0.06861529999878258,150000.0,1500.0,,0.0
0,41,8,known,3,100.0,300.0,150.0,2280.493083790707,121.43337978407476,2277.257701598891,1668.4925414700172,75.01907842216957,1666.8051772219108,1.0,1.0,36.0,1323.7870801271374,190.16191081542044,73.92220815246625,0.03613729996141046,150000.0,1500.0,,0.0
0,42,8,known,3,100.0,300.0,150.0,1209.88850776363,52.59434394976756,1208.7448184803097,989.0380995771131,48.154166094654784,987.8651419616122,1.0,1.0,42.0,740.365605551948,339.7298914410844,60.92185342586709,0.02968809998128563,150000.0,1500.0,,0.0
0,43,8,known,3,100.0,300.0,150.0,2311.5208986345224,121.12494117215607,2308.345211065752,1383.5602403166317,52.65336039502436,1382.5579778888577,1.0,1.0,69.0,1345.3856231701902,186.8351005446333,62.20831550005865,0.06932710006367415,150000.0,1500.0,,0.0
